t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
505417,2785,1774,2487,2573,2328,0,0,0,0,0,0,0,0,A
505427,2800,1781,2482,2563,2338,0,0,0,0,0,0,0,0,A
505462,2789,1781,2480,2570,2334,0,0,0,0,0,0,0,0,A
505472,2791,1772,2477,2567,2333,0,0,0,0,0,0,0,0,A
505507,2790,1794,2486,2574,2338,0,0,0,0,0,0,0,0,A
505552,2788,1792,2477,2565,2332,0,0,0,0,0,0,0,0,A
505562,2784,1781,2496,2579,2325,0,0,0,0,0,0,0,0,A
505597,2789,1782,2466,2567,2340,0,0,0,0,0,0,0,0,A
505607,2786,1791,2481,2565,2325,0,0,0,0,0,0,0,0,A
505642,2786,1775,2479,2565,2324,0,0,0,0,0,0,0,0,A
505652,2792,1788,2484,2564,2339,0,0,0,0,0,0,0,0,A
505687,2794,1785,2480,2567,2327,0,0,0,0,0,0,0,0,A
505697,2786,1782,2479,2567,2337,0,0,0,0,0,0,0,0,A
505732,2794,1782,2488,2557,2341,0,0,0,0,0,0,0,0,A
505742,2788,1770,2491,2568,2335,0,0,0,0,0,0,0,0,A
505777,2787,1782,2482,2569,2320,0,0,0,0,0,0,0,0,A
505787,2792,1781,2469,2560,2331,0,0,0,0,0,0,0,0,A
505822,2790,1786,2482,2580,2321,0,0,0,0,0,0,0,0,A
505867,2779,1800,2473,2569,2330,0,0,0,0,0,0,0,0,A
505877,2799,1780,2476,2572,2335,0,0,0,0,0,0,0,0,A
505912,2786,1786,2491,2579,2336,0,0,0,0,0,0,0,0,A
505922,2784,1800,2495,2572,2338,0,0,0,0,0,0,0,0,A
505957,2795,1780,2477,2565,2336,0,0,0,0,0,0,0,0,A
505967,2800,1783,2476,2580,2340,0,0,0,0,0,0,0,0,A
506002,2788,1783,2483,2570,2339,0,0,0,0,0,0,0,0,A
506012,2792,1784,2472,2563,2348,0,0,0,0,0,0,0,0,A
506047,2800,1770,2488,2571,2329,0,0,0,0,0,0,0,0,A
506057,2794,1785,2491,2565,2330,0,0,0,0,0,0,0,0,A
506092,2787,1774,2488,2576,2337,0,0,0,0,0,0,0,0,A
506102,2793,1786,2466,2568,2325,0,0,0,0,0,0,0,0,A
506137,2791,1792,2487,2570,2337,0,0,0,0,0,0,0,0,A
506147,2790,1777,2477,2563,2330,0,0,0,0,0,0,0,0,A
506182,2787,1784,2481,2573,2321,0,0,0,0,0,0,0,0,A
506192,2793,1786,2478,2575,2351,0,0,0,0,0,0,0,0,A
506227,2798,1771,2477,2572,2311,0,0,0,0,0,0,0,0,A
506237,2796,1785,2477,2572,2344,0,0,0,0,0,0,0,0,A
506272,2780,1786,2488,2573,2329,0,0,0,0,0,0,0,0,A
506282,2777,1784,2478,2569,2327,0,0,0,0,0,0,0,0,A
506317,2783,1775,2483,2569,2338,0,0,0,0,0,0,0,0,A
506327,2788,1791,2484,2571,2331,0,0,0,0,0,0,0,0,A
506362,2799,1790,2479,2564,2343,0,0,0,0,0,0,0,0,A
506372,2783,1791,2487,2568,2332,0,0,0,0,0,0,0,0,A
506407,2790,1786,2488,2572,2337,0,0,0,0,0,0,0,0,A
506417,2791,1762,2479,2569,2344,0,0,0,0,0,0,0,0,A
506452,2792,1785,2480,2576,2315,0,0,0,0,0,0,0,0,A
506462,2800,1796,2473,2576,2336,0,0,0,0,0,0,0,0,A
506497,2786,1777,2479,2570,2337,0,0,0,0,0,0,0,0,A
506507,2792,1794,2473,2576,2314,0,0,0,0,0,0,0,0,A
506542,2793,1781,2483,2565,2326,0,0,0,0,0,0,0,0,A
506552,2787,1767,2484,2575,2340,0,0,0,0,0,0,0,0,A
506587,2790,1792,2490,2561,2343,0,0,0,0,0,0,0,0,A
506597,2799,1792,2482,2575,2345,0,0,0,0,0,0,0,0,A
506632,2792,1781,2482,2572,2332,0,0,0,0,0,0,0,0,A
